synthesizer,camera_position,scene,pose_traces,QP,numGroup,psnr_mean,ssim_mean,vmaf_mean,TMIV_encoding_time,TMIV_decoding_time,x265_encoding_time,x265_decoding_time,bitrate
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose4,36,1,44.80592927777778,0.8971669000000001,43.738855788888884,687.701,2694.17,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose5,36,1,47.11392005555555,0.940764311111111,54.1502834,687.701,2762.73,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose6,36,1,46.680007377777784,0.9450564222222222,56.4157644,687.701,2943.816,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose7,36,1,43.98318598888889,0.861529588888889,50.20290488888888,687.701,2830.146,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose8,36,1,46.56585048888888,0.9054373888888888,21.687838644444447,687.701,2258.871,3.031940460205078,2.2063279151916504,3744912
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose9,36,1,46.79391472222221,0.9343269111111111,48.68224725555556,687.701,2872.941,3.031940460205078,2.2063279151916504,3744912
AdditiveSynthesizer,6x6,ArchVizInterior,pose0,44,1,45.01364396666666,0.9022432666666668,39.132946000000004,693.365,1783.59,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose1,44,1,43.18153017777778,0.8469977999999999,42.185162999999996,693.365,2278.427,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose2,44,1,43.194507711111115,0.8286466333333332,46.22835246666667,693.365,1951.043,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose3,44,1,46.70373373333333,0.9253843777777779,42.819299255555556,693.365,1846.488,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose4,44,1,43.91433495555556,0.8797115999999999,41.595399433333334,693.365,1965.901,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose5,44,1,45.520462422222224,0.924061488888889,51.759745555555554,693.365,1861.611,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose6,44,1,45.73878911111112,0.9341662000000001,52.11152302222222,693.365,2461.674,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose7,44,1,43.30430371111112,0.8469996999999998,46.83021285555555,693.365,2128.328,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose8,44,1,45.03606572222222,0.8985283666666668,19.988897711111118,693.365,1434.071,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose9,44,1,45.696351522222216,0.915551188888889,44.844494677777774,693.365,2216.931,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose0,44,1,44.66348967777778,0.9081144555555554,33.775978611111114,693.365,2451.075,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose1,44,1,42.87383871111112,0.8255524000000001,34.43755094444444,693.365,2982.118,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose2,44,1,42.8895705,0.8091998555555556,39.90091391111111,693.365,2772.227,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose3,44,1,46.27021603333333,0.9333404111111111,35.63113148888889,693.365,2481.568,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose4,44,1,43.639482,0.8773516666666668,34.739595622222225,693.365,2698.854,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose5,44,1,45.24627137777778,0.9219164777777777,44.06625436666666,693.365,2773.711,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose6,44,1,45.33917888888889,0.9222310444444445,43.513716733333325,693.365,2944.775,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose7,44,1,42.964348766666674,0.8369763777777777,42.2127699,693.365,2840.898,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose8,44,1,44.82718322222222,0.8930984666666668,17.22397531111111,693.365,2273.324,2.8775064945220947,2.020090341567993,1973816
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose9,44,1,45.25791626666666,0.9128437777777776,39.16928004444444,693.365,2899.775,2.8775064945220947,2.020090341567993,1973816
AdditiveSynthesizer,6x6,ArchVizInterior,pose0,48,1,43.79153103333333,0.8907712111111111,31.91286506666667,683.541,1794.885,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose1,48,1,42.00855604444444,0.8096859,34.24476483333333,683.541,2284.149,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose2,48,1,41.89794354444445,0.7913699777777776,38.47850618888889,683.541,1961.934,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose3,48,1,44.38305768888889,0.9103217999999998,33.752741477777775,683.541,1837.462,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose4,48,1,42.96518621111111,0.8632229222222223,34.35284870000001,683.541,1967.713,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose5,48,1,43.99034496666667,0.9082848111111109,42.95485421111111,683.541,1845.437,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose6,48,1,44.2326251,0.913707,41.71772756666667,683.541,2465.404,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose7,48,1,42.19867635555556,0.825740411111111,39.6615235,683.541,2109.226,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose8,48,1,44.023436833333335,0.8882455333333332,16.07247921111111,683.541,1428.056,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose9,48,1,44.208695711111105,0.8970802444444445,36.87715757777778,683.541,2173.547,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose0,48,1,43.5533848888889,0.895064722222222,27.073491500000006,683.541,2522.749,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose1,48,1,41.81702435555556,0.7895619111111108,27.594509911111118,683.541,3060.844,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose2,48,1,41.68996672222222,0.7734922555555557,33.56353288888889,683.541,2851.057,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose3,48,1,44.355608744444446,0.9181227777777778,27.443005066666668,683.541,2551.746,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose4,48,1,42.7047436,0.8598787666666666,27.8310091,683.541,2719.272,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose5,48,1,43.73257923333333,0.9045421555555555,35.86886745555555,683.541,2840.062,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose6,48,1,43.76246962222223,0.9002756888888889,34.24249641111112,683.541,2966.219,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose7,48,1,41.87128583333333,0.8150739555555556,35.52957814444444,683.541,2956.459,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose8,48,1,43.75241874444444,0.8815547888888888,13.52918741111111,683.541,2320.48,2.760820150375366,1.9012701511383057,1491160
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose9,48,1,44.09990801111111,0.8931298777777777,31.787527611111116,683.541,2941.55,2.760820150375366,1.9012701511383057,1491160
AdditiveSynthesizer,6x6,ArchVizInterior,pose0,50,1,42.64464148888889,0.8847931999999998,27.441388477777775,686.639,1791.843,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose1,50,1,41.433529755555554,0.7898136555555556,31.305662833333333,686.639,2277.739,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose2,50,1,41.235065633333335,0.7664279777777778,35.06382201111111,686.639,1920.298,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose3,50,1,42.998221155555555,0.904299877777778,28.101327366666663,686.639,1824.469,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose4,50,1,42.09309651111111,0.8557674666666665,30.654803688888887,686.639,1986.5,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose5,50,1,42.64173951111111,0.8994421000000001,38.32702403333333,686.639,1839.978,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose6,50,1,43.227230444444444,0.9015645777777778,36.06047266666667,686.639,2507.828,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose7,50,1,41.5805059,0.8133951555555555,36.08314335555556,686.639,2139.601,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose8,50,1,42.94729840000001,0.882259522222222,13.9098914,686.639,1468.263,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,6x6,ArchVizInterior,pose9,50,1,43.09404283333333,0.8892805888888888,32.58772174444444,686.639,2265.422,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose0,50,1,42.51014137777778,0.8874001333333333,22.57059876666667,686.639,2546.483,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose1,50,1,41.23282686666666,0.7680149222222223,24.741277933333333,686.639,3077.034,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose2,50,1,41.08512338888889,0.7492313777777778,30.400535588888882,686.639,2846.628,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose3,50,1,42.947681933333335,0.9088991333333332,22.336023355555554,686.639,2566.905,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose4,50,1,41.950099477777776,0.8498633666666666,24.380156877777775,686.639,2777.731,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose5,50,1,42.6108496,0.8938353222222222,31.52585678888889,686.639,2882.554,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose6,50,1,43.04035254444444,0.8873826444444443,29.018505533333336,686.639,3046.676,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose7,50,1,41.4141584,0.8017963666666665,31.806949244444443,686.639,2958.957,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose8,50,1,42.871720388888896,0.8754664222222223,11.660364588888891,686.639,2346.006,2.7051658630371094,1.8738319873809814,1330616
ViewWeightingSynthesizer,6x6,ArchVizInterior,pose9,50,1,43.00812915555556,0.8824016444444445,27.520834800000003,686.639,3002.108,2.7051658630371094,1.8738319873809814,1330616
AdditiveSynthesizer,9x4,ArchVizInterior,pose0,20,1,47.382153599999995,0.9318843222222223,51.929006344444446,648.908,1543.173,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose1,20,1,46.5328333,0.8619284555555556,52.215521144444445,648.908,1858.18,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose2,20,1,44.43127246666667,0.8115734111111109,55.42708371111111,648.908,1600.065,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose3,20,1,49.124716211111114,0.9600736777777776,60.182414511111105,648.908,1599.275,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose4,20,1,47.07936812222222,0.9172740333333333,55.24754635555555,648.908,1668.052,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose5,20,1,48.625611899999996,0.9572485222222222,69.79505253333333,648.908,1534.763,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose6,20,1,50.37029783333333,0.9641662666666666,69.62438420000001,648.908,2022.886,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose7,20,1,45.844115088888884,0.8716025888888889,59.712116244444445,648.908,1785.172,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose8,20,1,46.37682727777778,0.9149547666666665,28.410055011111115,648.908,1271.635,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose9,20,1,49.61559005555555,0.9523050777777778,61.84551556666666,648.908,1879.804,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose0,20,1,47.177000211111114,0.9270220777777779,48.37512317777778,648.908,2411.657,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose1,20,1,45.997891222222215,0.8504167777777776,45.05184782222222,648.908,2822.017,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose2,20,1,44.085073833333325,0.8030048111111111,49.46585951111111,648.908,2650.091,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose3,20,1,48.931323855555554,0.9550720222222222,52.03610564444444,648.908,2426.389,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose4,20,1,46.74669753333333,0.9131529666666666,49.19800054444444,648.908,2646.81,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose5,20,1,48.28782622222223,0.9526097777777777,64.42863396666667,648.908,2760.326,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose6,20,1,49.876318700000006,0.9590330111111112,62.088309966666664,648.908,2912.031,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose7,20,1,45.64864469999999,0.866162011111111,54.96261661111111,648.908,2789.19,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose8,20,1,46.200622655555556,0.9120107111111112,25.716071200000002,648.908,2243.345,0.5951952934265137,0.40900325775146484,13187512
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose9,20,1,49.10594014444444,0.9454086333333331,54.062302,648.908,2866.245,0.5951952934265137,0.40900325775146484,13187512
AdditiveSynthesizer,9x4,ArchVizInterior,pose0,36,1,45.567531711111116,0.9229996222222222,47.963372044444434,644.561,1542.394,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose1,36,1,44.633261133333335,0.8474451555555557,48.065868066666674,644.561,1856.7,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose2,36,1,43.469210977777784,0.8006232555555558,51.55773405555556,644.561,1624.991,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose3,36,1,45.9054983888889,0.9499763444444445,54.683557911111116,644.561,1605.459,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose4,36,1,45.791232522222224,0.9081684111111111,50.82746116666666,644.561,1652.328,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose5,36,1,45.99440083333333,0.9485257444444446,65.00440545555556,644.561,1572.864,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose6,36,1,47.09998353333334,0.9558084666666666,63.37202852222222,644.561,2011.829,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose7,36,1,44.294606922222215,0.8628037555555556,55.81657609999999,644.561,1812.228,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose8,36,1,44.72350173333333,0.9085753777777777,25.97614964444444,644.561,1262.526,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose9,36,1,46.801519133333336,0.9438996777777778,56.70722436666666,644.561,1798.726,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose0,36,1,45.280202733333326,0.9177134888888888,44.947970044444446,644.561,2421.801,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose1,36,1,44.28289096666667,0.8353329666666666,41.44675021111111,644.561,2844.099,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose2,36,1,43.153381744444445,0.7908519000000002,46.21092995555556,644.561,2624.259,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose3,36,1,45.7534589,0.9439752222222222,47.53091018888888,644.561,2441.291,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose4,36,1,45.44778714444445,0.902435011111111,45.062944844444445,644.561,2652.669,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose5,36,1,45.68617607777778,0.9424159111111111,59.621394966666664,644.561,2747.227,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose6,36,1,46.631068166666665,0.9492869111111111,56.13631651111111,644.561,2892.585,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose7,36,1,44.01919798888889,0.8562859333333332,51.31092874444445,644.561,2796.891,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose8,36,1,44.54434036666667,0.9051718222222224,23.312131566666665,644.561,2239.003,0.6638860702514648,0.48900818824768066,3333816
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose9,36,1,46.50674018888889,0.9359292777777777,49.809557488888885,644.561,2866.45,0.6638860702514648,0.48900818824768066,3333816
AdditiveSynthesizer,9x4,ArchVizInterior,pose0,44,1,44.712454922222214,0.9031674777777777,39.666616677777775,640.585,1504.974,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose1,44,1,43.410417366666664,0.8164642333333335,39.809653677777774,640.585,1833.952,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose2,44,1,42.50431765555556,0.7741572555555556,44.07213665555555,640.585,1626.677,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose3,44,1,44.5768758,0.9268698444444444,43.846077888888885,640.585,1588.135,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose4,44,1,44.35850694444444,0.8863776444444447,42.12384403333333,640.585,1686.099,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose5,44,1,44.73992755555556,0.9262298,54.49327248888889,640.585,1550.415,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose6,44,1,45.585395677777775,0.9353600111111111,51.515055677777774,640.585,2011.19,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose7,44,1,43.4703709,0.8430504222222223,47.84417045555555,640.585,1818.834,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose8,44,1,44.21134691111111,0.893201411111111,20.747874033333332,640.585,1277.482,0.6386797428131104,0.46907949447631836,1768192
AdditiveSynthesizer,9x4,ArchVizInterior,pose9,44,1,45.19561122222222,0.9240892444444444,46.81507033333333,640.585,1857.938,0.6386797428131104,0.46907949447631836,1768192
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose0,44,1,44.495718177777775,0.8959349333333333,37.211306444444446,640.585,2416.473,0.6386797428131104,0.46907949447631836,1768192
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose1,44,1,43.161310444444446,0.8049164222222223,34.5165564,640.585,2836.527,0.6386797428131104,0.46907949447631836,1768192
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose2,44,1,42.17892436666667,0.7631361888888888,39.745282366666665,640.585,2639.207,0.6386797428131104,0.46907949447631836,1768192
ViewWeightingSynthesizer,9x4,ArchVizInterior,pose3,44,1,44.45931265555555,0.9173480333333331,38.15503661111111,640.585,2456.026,0.6386797428131104,0.46907949447631836,1768192
